active_weeks,target_variable,total_volume,trader_activity_status,trader_volume_status,trader_weekly_frequency_status,tx_count_365d,wallet
1,Bad Trader,86.5431197700821,Occasional User,Middle Value Trader,Unserious,1,0x718720fc60074dda98d0d15cf130f7311ad6011f
1,Bad Trader,37646.46378597037,Occasional User,Middle Value Trader,Unserious,1,0x80d87340e754bf2ec226f8ad948f831bef57a261
2,Bad Trader,0.4613287595028785,Regular User,Low Value Trader,Just there,2,0xcdb195ca5bff1665bb71caaf63806e9a8355c1ec
2,Bad Trader,6.253443841035206,Regular User,Low Value Trader,Just there,2,0x0829c6f88ef3ab654b7b5d1fae57a9ad1f3e1b54
10,Bad Trader,29.423876106609036,Frequent User,Low Value Trader,OG,20,0xb97fbad20ba4340f0728101d8d292be31073d270
1,Bad Trader,2.1243827907884683,Regular User,Low Value Trader,Unserious,3,0xcecbc176f64d57b572adca914c2c468b71925a3e
1,Bad Trader,13.3612525332,Regular User,Low Value Trader,Unserious,3,0xe07eb63ca14105d2714d5c44db160f2ad1276854
2,Bad Trader,2.4073543665,Regular User,Low Value Trader,Just there,3,0x03d54ee8d0469e7a574769d02c0a5bec0f98e6f6
1,Bad Trader,6.579852599238271,Regular User,Low Value Trader,Unserious,3,0xac1b9d737dfb460b32bb58c69c7d29183036e474
1,Bad Trader,38.522705765,Occasional User,Low Value Trader,Unserious,1,0xce0da5342c05df9a630f20f2ee4fa01cf1424562
1,Bad Trader,1519.189939095,Occasional User,Middle Value Trader,Unserious,1,0xba8db6dbbf44f907ea187d05ed2fe59d50e29e3a
1,Bad Trader,94.36853737655449,Occasional User,Middle Value Trader,Unserious,1,0x7662fa475cebbcea189dfac4fa392f9c66767885
1,Bad Trader,92.49860832879874,Occasional User,Middle Value Trader,Unserious,1,0x2fcf4f265e20cad3474cfc4844f73c39af3b2f9d
1,Bad Trader,1785.276009844805,Regular User,Middle Value Trader,Unserious,7,0x6418f6d380584716c83c080de2f331b40d255e36
1,Bad Trader,3.326693602277962,Occasional User,Low Value Trader,Unserious,1,0xf65f7e8e3895909689f6f4e38a7901f67cf775d1
1,Bad Trader,24.95160110033456,Regular User,Low Value Trader,Unserious,3,0x5764b939e9272a4ab16c975e0817c3f5d3544649
1,Bad Trader,100.80729911745031,Occasional User,Middle Value Trader,Unserious,1,0x06b10b97fab8cf6838a55f7627ec55010ce52acc
1,Bad Trader,0.6780723765629156,Occasional User,Low Value Trader,Unserious,1,0xaef8248d50fe224810392767bf82ffde7901b016
2,Bad Trader,4.570392948466112,Regular User,Low Value Trader,Just there,3,0x2e0e7f8b9081ce17c672bbd625514df53decfe5a
3,Bad Trader,34.49689299099143,Regular User,Low Value Trader,OG,4,0x5d53ee69c5aebca423d6ab3133b2723770c109d4
1,Bad Trader,47.266936294247,Occasional User,Low Value Trader,Unserious,1,0x46985dba235b47953a416454f47e0c9e3f7f9837
1,Bad Trader,3.908391922972804,Occasional User,Low Value Trader,Unserious,1,0xadcc5e47c887c3f5cb55698b2c331b96f59811f9
1,Bad Trader,86.19144068028028,Occasional User,Middle Value Trader,Unserious,1,0x49d04453df1ea9104111e8f1693f7381a5418e6f
4,Bad Trader,9.129752333312194,Regular User,Low Value Trader,OG,7,0xe378a358108164ac38f7921318da3f3dde9ade30
1,Bad Trader,0.01277226904732,Regular User,Low Value Trader,Unserious,2,0xffd21ad9387430c7c6e989b47e646e1e53ab03a4
1,Bad Trader,0.0061205565999999,Occasional User,Low Value Trader,Unserious,1,0x1ab51a1c90bd8752b5815bc8322a0cd5d48e0821
2,Bad Trader,19.36885,Regular User,Low Value Trader,Just there,2,0xcbfc60a45db851324e9dba6874f220ba93bedf4a
5,Bad Trader,42.61147,Regular User,Low Value Trader,OG,8,0x87aa08b986c35ea36af50db28409dae4d5e37572
2,Bad Trader,14.905651664624802,Regular User,Low Value Trader,Just there,3,0xc886fb41ed4f113d2665cc14925f55e528bd929e
1,Bad Trader,618.6530548630337,Occasional User,Middle Value Trader,Unserious,1,0xc439e5e09de94de0311110590995aab16c0352fe
7,Bad Trader,39.776833947993794,Regular User,Low Value Trader,OG,8,0x7e9ecbde361f4385c2e6ee9882b8daa9c5692efc
1,Bad Trader,7.747540000000001e-06,Regular User,Low Value Trader,Unserious,2,0x5abc19be3aa49bef757aded28b8107589e5d2305
1,Bad Trader,2.447319547083552,Occasional User,Low Value Trader,Unserious,1,0x67099fa059002082b09a62e30410dc0eacedd83e
1,Bad Trader,3164.4104262896512,Occasional User,Middle Value Trader,Unserious,1,0xd7d3d57f413418d8aebb8fdf248cda98fd9558e8
1,Bad Trader,0.086238204310492,Regular User,Low Value Trader,Unserious,2,0xf9dde74447894def150d747bda10ba28a585b6bf
1,Bad Trader,31.373104731041767,Occasional User,Low Value Trader,Unserious,1,0xdab97e73602837df41379fe3a101abc9f11e3653
1,Bad Trader,617.3698308804013,Occasional User,Middle Value Trader,Unserious,1,0xef760b07ad523ce0398df6d16ad565bc19a94e71
1,Bad Trader,4.4224788266002415,Occasional User,Low Value Trader,Unserious,1,0x7ebb9573436500abe201eb095496d78b2b5cc3bd
1,Bad Trader,812.7110700877805,Occasional User,Middle Value Trader,Unserious,1,0x6b6250bede003cca1bd92b165484b3a84f7d94c1
1,Bad Trader,0.001644027988,Regular User,Low Value Trader,Unserious,3,0x8d4b690cc153df86e157544eb50ad5f7dd8c31b7
3,Bad Trader,2.2855243,Regular User,Low Value Trader,OG,5,0x5d9cf19cb68dfce9b6c0e4ea225ac92d10e3779d
6,Bad Trader,0.011641453604,Frequent User,Low Value Trader,OG,12,0xdfad93ac52c258b82de49dbe26ae6fb539c07826
1,Bad Trader,0.024792128,Regular User,Low Value Trader,Unserious,3,0xfed8192bebe258215a48f8ebc5de64c180d79db8
2,Bad Trader,0.0053573176962237,Regular User,Low Value Trader,Just there,2,0xd066ad8be90896b91bbacf19e442a19725b5379a
1,Bad Trader,0.4274898909531734,Occasional User,Low Value Trader,Unserious,1,0xc2c24963d5348cb501d6aadd64c5283e66b0949b
2,Bad Trader,35.36506507683668,Regular User,Low Value Trader,Just there,2,0xb35401e5cc97bba6cd9cab2f55c016173c28b022
32,Bad Trader,33.85528341605104,Frequent User,Low Value Trader,OG,176,0x73217c9214140b99e25b02fc94ad10dc30e762cb
12,Bad Trader,5.232376148983008,Frequent User,Low Value Trader,OG,24,0xa6ce82ec3e9e854f6793c7d09039f2ac9f040c13
8,Bad Trader,64.89097392132112,Frequent User,Low Value Trader,OG,12,0xd72347d11845e0843753d8f175c1a5d7b9f74d45
1,Bad Trader,9.82166879733,Occasional User,Low Value Trader,Unserious,1,0x1af5ce779edc443b45a03a3b8d8dc6077350fb13
4,Bad Trader,1.8289356564921315,Regular User,Low Value Trader,OG,7,0x08e6f0f8e6ab0a6bb86aa842fc20dedc1c5b6457
1,Bad Trader,0.387377,Regular User,Low Value Trader,Unserious,2,0xce7003d304726e600f192f30665d7295af492faf
1,Bad Trader,26.709859880251297,Occasional User,Low Value Trader,Unserious,1,0x4914c20019084d65dea07c88f6e277fc260b2f29
1,Bad Trader,439.9106832353388,Regular User,Middle Value Trader,Unserious,3,0x1f1b96d988e0d89051d39f1868087d6c562f89da
1,Bad Trader,4967.391365440284,Regular User,Middle Value Trader,Unserious,6,0x482cc26893f927d86e69bc21686a011ec5a30d24
1,Bad Trader,6194.545607,Regular User,Middle Value Trader,Unserious,9,0x2c014ce371e6f4f5a2123c52c19dfb89e44d8340
1,Bad Trader,4582.120609414001,Occasional User,Middle Value Trader,Unserious,1,0x6b66cea61f7413e4857f27d489204416cfef1992
1,Bad Trader,137.447170255,Occasional User,Middle Value Trader,Unserious,1,0xa70bbb56b238cf1e05302177ea06ef60c8f15959
1,Bad Trader,75.49226218620001,Occasional User,Middle Value Trader,Unserious,1,0xf5135cc9a895b2cc7a381df2dd3a11a08338759a
3,Bad Trader,50.23206361200024,Regular User,Low Value Trader,OG,3,0x838636736a620df4a25411af0ab0cc3e67b9f481
13,Bad Trader,39.26164298535641,Frequent User,Low Value Trader,OG,30,0x05a0cc8d33b74dcbc2dda766ec168e85f2559d08
1,Bad Trader,69.8318448596309,Regular User,Low Value Trader,Unserious,3,0x0208cc9ad18b179796bc81a81f64309540b59dda
2,Bad Trader,8.795351079105673,Regular User,Low Value Trader,Just there,2,0x0bc885e616cbcf368923cfd612f4aa6378e61ca8
2,Bad Trader,3.2697880320437087,Regular User,Low Value Trader,Just there,7,0x8a81cd985ff3fe652b308edbbd9b1330eea03b44
1,Bad Trader,26.7954481555,Occasional User,Low Value Trader,Unserious,1,0x093c14d68810d6a85e8531df8c45275823f718a2
4,Bad Trader,13.72864088,Regular User,Low Value Trader,OG,6,0x0796375082a08e3200a21a58594a87dca454dff4
2,Bad Trader,42.35798291686071,Regular User,Low Value Trader,Just there,4,0x0f453588dbd660f7ab216aa99f0aca75cca3d467
1,Bad Trader,42.8939453084,Occasional User,Low Value Trader,Unserious,1,0x1e41e5fe1b3007f0b003682e6a04eea1c48438f0
2,Bad Trader,55.328057264282656,Regular User,Low Value Trader,Just there,2,0xfb1426913bdb08cbd2068be2b8f24d9231ff1a3b
1,Bad Trader,0.1245748120984115,Regular User,Low Value Trader,Unserious,2,0x9e2ef5cc1c5280405ec29b8536ca33391fc5a293
3,Bad Trader,21.35399819803993,Regular User,Low Value Trader,OG,4,0x297b5fe193e9d4fe761f9d9104f62af9f9324516
1,Bad Trader,49.29630445879222,Occasional User,Low Value Trader,Unserious,1,0x0edeba8ec92423f680fb50d570d0226de456dd04
1,Bad Trader,0.9183073294099996,Occasional User,Low Value Trader,Unserious,1,0xbadabb70cf60c5a932e86f3630002cab02880227
2,Bad Trader,15.367305901976977,Regular User,Low Value Trader,Just there,2,0xd1a1476867687094f7ce948644288d5dda33e8dd
2,Bad Trader,18.22532421657253,Regular User,Low Value Trader,Just there,2,0xb7702ee82f529c0ebbdd4c994e3b331eebcd37ae
1,Bad Trader,8.889737292212617,Occasional User,Low Value Trader,Unserious,1,0xd3ea5183dd786a44dbc7a6a0150de81b1a6a15c3
2,Bad Trader,37.6553090208989,Regular User,Low Value Trader,Just there,2,0x8959c836977ac6bef95ac5266a22e2bffc3044bd
2,Bad Trader,7.7861417401017565,Regular User,Low Value Trader,Just there,2,0x5c6a649fae6872110f0bfc4d9faced2e47316526
1,Bad Trader,71.47310057881293,Occasional User,Low Value Trader,Unserious,1,0x97dce4d006abd87f198408b105c3bd91baa41eb9
1,Bad Trader,110.4872122142094,Occasional User,Middle Value Trader,Unserious,1,0x8b7d9b9bf97da25edd4058c627007c954dab000a
5,Bad Trader,65.02004570005028,Frequent User,Low Value Trader,OG,12,0xfd829e97616ab3a1c089e9bd00da46a368f29775
1,Bad Trader,38.41076140309305,Occasional User,Low Value Trader,Unserious,1,0x93da789e4e94a82035eb24c06045b000a9f5ad3d
3,Bad Trader,42.87278737489939,Regular User,Low Value Trader,OG,5,0x7d08531704258537fd77d59859e22db0943ce262
1,Bad Trader,3.87377e-07,Occasional User,Low Value Trader,Unserious,1,0x9818919ee8082662dfb1d8569bb785c0df9fadbc
1,Bad Trader,307.0319462422321,Occasional User,Middle Value Trader,Unserious,1,0x037bd5c0e41ea773ceb984a4ea4e7f19dc22828d
1,Bad Trader,45.17848710569589,Occasional User,Low Value Trader,Unserious,1,0x9803878a1f6255252e51f63b79222eab48e81d6b
1,Bad Trader,0.9214766748642104,Occasional User,Low Value Trader,Unserious,1,0xcd59e2dec0eab8eea5630e69f844a90bc9c0c9ec
1,Bad Trader,812.7941025038806,Regular User,Middle Value Trader,Unserious,2,0xcd19d68154c6017e359c13253d4c34fbda666640
1,Bad Trader,0.1046002329607089,Occasional User,Low Value Trader,Unserious,1,0x1701eb4204c2714ccabb8d6947cbc1bdb358081d
1,Bad Trader,0.2677012337908522,Regular User,Low Value Trader,Unserious,2,0x0985468a086ee67c25740d596c159c5a1be99dff
8,Bad Trader,0.023244944262,Frequent User,Low Value Trader,OG,13,0xa50ecf842317a86f9e9471d4656452eac8e2b185
1,Bad Trader,60.17541905871544,Occasional User,Low Value Trader,Unserious,1,0x57b57d3e2beb851f44fc9853dc4bd08d000378be
1,Bad Trader,305.0681729831642,Occasional User,Middle Value Trader,Unserious,1,0xdf076fe93a1b4537401758e3a8b8a7461c82aeb7
1,Bad Trader,1174.417836168945,Regular User,Middle Value Trader,Unserious,3,0x78a9cc8567c4ee9669a694589fa02563d0056882
1,Bad Trader,32.02796929084898,Occasional User,Low Value Trader,Unserious,1,0xc2640c480422acadf8922c29635925cbbf31d426
1,Bad Trader,32.86389092769,Occasional User,Low Value Trader,Unserious,1,0xf54d30ba8e2eff61f939654daba5ea963b31f685
1,Bad Trader,65.4350255614,Occasional User,Low Value Trader,Unserious,1,0x14e199679b5dae7ebf14680a4e4180a15bed6c43
1,Bad Trader,14603.33299423644,Regular User,Middle Value Trader,Unserious,6,0xa984d78b935376013f70ecfa4edb11a19f9f3b20
2,Bad Trader,13.730277212856052,Regular User,Low Value Trader,Just there,3,0xaf9c4611a9067c714e546ec255184f4e4bec4728
2,Bad Trader,66.52876309106922,Regular User,Low Value Trader,Just there,2,0x47a425f77f9418aa2331442f2d7be22ac595259e
1,Bad Trader,3.2954510759573434,Occasional User,Low Value Trader,Unserious,1,0x5f3ed37f0dc17dd857748089afe2c7f781d168d2
1,Bad Trader,0.00387377,Occasional User,Low Value Trader,Unserious,1,0x679c66a167429c3d590623f318b7c585fea08a37
1,Bad Trader,675.5728464401199,Regular User,Middle Value Trader,Unserious,2,0x976da3fb00289f19ab41d7647405f65dc017ec0d
18,Bad Trader,23.42490421594078,Frequent User,Low Value Trader,OG,26,0x651aa2a9bcc8be4e3b5a349be863694bd7b59f6a
2,Bad Trader,10.238928538673573,Regular User,Low Value Trader,Just there,2,0x37a56156980813458aa4baf527fbd4a90f792ec2
3,Bad Trader,43.05020663650943,Regular User,Low Value Trader,OG,3,0x56d0c4274d3753b368439a7b597738d8a4db0f8c
1,Bad Trader,61.0264041375,Regular User,Low Value Trader,Unserious,2,0xa77156fa54f2d7f49609a05be5f6a62287260a27
2,Bad Trader,41.2426563918279,Regular User,Low Value Trader,Just there,4,0xd68f56cf83486a6888a33a3aba080f8f37dd6a4b
5,Bad Trader,41.862324474193535,Regular User,Low Value Trader,OG,5,0xc9ac24218dfb577001fdf6703b3f8d98416aba64
1,Bad Trader,972.246529722944,Occasional User,Middle Value Trader,Unserious,1,0x4e636d43a8a32a0ac7005dd8b2b71523eb8ffbc2
1,Bad Trader,7.648710985325408,Regular User,Low Value Trader,Unserious,6,0xf13605890e04eebeb981201d9c26f83d58265248
2,Bad Trader,48.422125,Regular User,Low Value Trader,Just there,8,0x2ccedf840a5104eb13d3318141383efe79ab3cda
9,Bad Trader,71.73923605704593,Frequent User,Low Value Trader,OG,17,0x65d8611c1b6c40ecff9787a315c3c994fe1e34fb
1,Bad Trader,102.50223972435424,Occasional User,Middle Value Trader,Unserious,1,0x7f35a645f6ef0e289f5b7386208fdc0b97c28f4a
1,Bad Trader,11.544954030584368,Regular User,Low Value Trader,Unserious,2,0xf2e0a7fe0550e15a8fb0cfade335abb594d3a230
1,Bad Trader,0.792733526958972,Occasional User,Low Value Trader,Unserious,1,0x9f7bff05a4b48f10d7e0994d5ec5362eb3171064
3,Bad Trader,0.3384398386714307,Frequent User,Low Value Trader,OG,13,0xc75ded4efedb95019a3f328435f6a8b1611dc3ec
2,Bad Trader,14.02126943803359,Regular User,Low Value Trader,Just there,2,0xc5c1867f338d46e13e2297bf157852de9c331dae
1,Bad Trader,3.1953684061339613,Occasional User,Low Value Trader,Unserious,1,0x06d103970b9e409eb975c5423051878614a3832c
1,Bad Trader,0.7349528324715527,Occasional User,Low Value Trader,Unserious,1,0x4be5379d4dc5d7d641c21e5997d25c8ec3fdec79
1,Bad Trader,9.04057730961,Occasional User,Low Value Trader,Unserious,1,0xa27dec87fc33c682438ca6b6dc7d4bc824218691
1,Bad Trader,0.0015667286547202,Occasional User,Low Value Trader,Unserious,1,0xc7f139c029591ad4b39d919bbf843f4a9661258b
1,Bad Trader,50397.7477,Regular User,Middle Value Trader,Unserious,3,0xa515e49b5891f581f548c0d3257dc6794edeafb4
1,Bad Trader,38.67103706477031,Regular User,Low Value Trader,Unserious,2,0xa14bf38de867d0c20d256b260522000928b3e411
2,Bad Trader,0.1025064977625995,Regular User,Low Value Trader,Just there,2,0x7dc323bdbbef934e6f72dbab24aba6710c14183d
1,Bad Trader,325393.4382187256,Regular User,High Value Trader,Unserious,2,0x0d1e70784f30479b20d9b4eb1497a2613458aced
1,Bad Trader,37.91976067071551,Occasional User,Low Value Trader,Unserious,1,0x5d3c485e76076f959ed89d0aad261979cfdaa50d
1,Bad Trader,119.36798704133902,Occasional User,Middle Value Trader,Unserious,1,0xd98d800cc1405e7ef97be5a66cb8f165eef01d81
1,Bad Trader,221.47552958219867,Regular User,Middle Value Trader,Unserious,7,0x0272c6adab5879b6ef7df80ede165b851c9ee69f
2,Bad Trader,0.2565096722268585,Regular User,Low Value Trader,Just there,4,0xc1676ae31cd435e38b3612bf2e4f46ec3fd0ac8b
1,Bad Trader,0.1859409600116445,Regular User,Low Value Trader,Unserious,3,0x76c9dfcdbe9fbc1983543dfca653f7271ee8b74a
1,Bad Trader,821.1568970619787,Occasional User,Middle Value Trader,Unserious,1,0x5c480ef3763dede1c55d9299b9ca3bfdfcca3970
6,Bad Trader,0.0077630350799999,Regular User,Low Value Trader,OG,9,0x8f7f1bff01f72358f8f5d0f332969c7dfe96f8e6
1,Bad Trader,1.389417646460203,Regular User,Low Value Trader,Unserious,2,0x29faa97cf4d81b823e2762ea15c627cd7c5f3216
1,Bad Trader,0.0966155779324873,Occasional User,Low Value Trader,Unserious,1,0xd9ec6c57e0f314713ad71b02a7a980964f3dcf93
2,Bad Trader,0.9926077182688406,Regular User,Low Value Trader,Just there,5,0x11eb12b66eecf29c83dcb2848b9239344b738f09
1,Bad Trader,398.9478327984912,Regular User,Middle Value Trader,Unserious,3,0xbbe42df5c246eabf244eece854fa2324f44d4533
8,Bad Trader,38.1178968,Frequent User,Low Value Trader,OG,13,0x74650d34371fc07e7e05d8a0a2756de4bd98397f
1,Bad Trader,2200.5993691261,Occasional User,Middle Value Trader,Unserious,1,0x0d734a235694ce1117445ef23cc2c2943814df6c
1,Bad Trader,932.8590634855364,Occasional User,Middle Value Trader,Unserious,1,0x41fd6d46cc728158df017adf10f302ea49af41ba
2,Bad Trader,43.868388563022094,Regular User,Low Value Trader,Just there,3,0x76bab9b5c578daf5b24065c66ecbecf6c3fe8494
1,Bad Trader,38.20612814617271,Occasional User,Low Value Trader,Unserious,1,0x8e409e7fe484660fe68793bdc89bad7ed50dfa82
2,Bad Trader,9.304951156982732,Regular User,Low Value Trader,Just there,3,0xe5a90ffa70b0cf565df9c02396ceab1531f489b5
2,Bad Trader,30.6616891162526,Regular User,Low Value Trader,Just there,3,0x12e8a9adf7c0dbc77baf117a2cf3d6f855c221b5
2,Bad Trader,15.455707827709272,Regular User,Low Value Trader,Just there,2,0xaf9bb3b01bab885c651dc87c9e3b84e1aba9920e
1,Bad Trader,14.879741473527728,Occasional User,Low Value Trader,Unserious,1,0xe304336d0af3befd6b286eb5dace14653c49cf99
1,Bad Trader,67.69636486388673,Regular User,Low Value Trader,Unserious,2,0x19d83bcedea2cba32bfca0f55c4a026e79b92c19
1,Bad Trader,38.063232323604176,Occasional User,Low Value Trader,Unserious,1,0x68b219eb05b706e61ecda50feeeb7804f8d790fc
1,Bad Trader,15758.202220849327,Regular User,Middle Value Trader,Unserious,4,0xbf2e923ea699d52f1e4ea28e9022406423fca5d8
2,Bad Trader,7.402371973120191,Regular User,Low Value Trader,Just there,2,0xe51879abda720c22e7c400dedef9451fcb5e2148
7,Bad Trader,0.016236132201,Frequent User,Low Value Trader,OG,20,0x38c0bf8fd7316085680961a79406f75e4d41293e
1,Bad Trader,47.50404151,Occasional User,Low Value Trader,Unserious,1,0x83b19a5d02d14bbd1b0df7aafd393062225afa33
1,Bad Trader,0.666201190294572,Regular User,Low Value Trader,Unserious,3,0x2b684f6312d232220c485f0258918cd73a29b651
1,Bad Trader,1.0846555999999998,Occasional User,Low Value Trader,Unserious,1,0x269a420172d2b486fd8baf457a3ef78b70f245c8
1,Bad Trader,579.1634013404057,Regular User,Middle Value Trader,Unserious,4,0xecf99f33ca75e1904878839ebbef83b4766b470b
1,Bad Trader,3.8737700000000005e-06,Occasional User,Low Value Trader,Unserious,1,0xf597ba0d69605425e4c03e0d5a7fcc519efcf789
1,Bad Trader,82.325748966508,Occasional User,Middle Value Trader,Unserious,1,0xad89e36d0aa28a256df5b17ee07c53f852749572
3,Bad Trader,66.98102081655159,Regular User,Low Value Trader,OG,4,0xdbae79687723b79375508169012235bd81e15712
3,Bad Trader,0.0783171799050182,Regular User,Low Value Trader,OG,4,0x94081e938d5ecc3547012d45412789fc57d9536f
1,Bad Trader,112.17663166,Occasional User,Middle Value Trader,Unserious,1,0x7c95c883aa2cc43170cfe948758bf238e9929b06
17,Bad Trader,18.70274588928492,Frequent User,Low Value Trader,OG,49,0xdc2798d60dda0f350ebdca1916f2f524086ecdaa
1,Bad Trader,42.7440716360902,Occasional User,Low Value Trader,Unserious,1,0x2d156d9033aba56690300e01ce0e5d0e409c2cc8
1,Bad Trader,116.23246288758592,Regular User,Middle Value Trader,Unserious,2,0x57591332a680c9202cbbbfdcb14bb803d4d8dc77
1,Bad Trader,0.4336620014362536,Regular User,Low Value Trader,Unserious,3,0x5228043fc4e100c6cdc2a92e5e9db240eadf66b1
1,Bad Trader,50.290696674231896,Occasional User,Low Value Trader,Unserious,1,0xc53534ed4a032d8bc99bfc7f5a79c1e91dd5d847
1,Bad Trader,0.2554558873279305,Regular User,Low Value Trader,Unserious,3,0xe5890aa8fe273e39677d7d5d1530e37b54d90f0e
1,Bad Trader,4.292743858502993,Occasional User,Low Value Trader,Unserious,1,0xc189bd98d8edc0d19329a6f3a03cd3b82a4fd45e
1,Bad Trader,0.000387377,Regular User,Low Value Trader,Unserious,2,0x27d5c1ff2911a3e02de70fc55a8f00c12e15018d
10,Bad Trader,0.4206507677117264,Frequent User,Low Value Trader,OG,18,0xef287755fcd9e5a8bf709d444cc5455cc310438a
1,Bad Trader,4.295099191120037,Regular User,Low Value Trader,Unserious,4,0x336aff09fff16766e492d4b6f103f54255fdda14
1,Bad Trader,21517.41893683841,Occasional User,Middle Value Trader,Unserious,1,0x9bde47edbf918fae4c1c78056dd703a38e0e1786
1,Bad Trader,328.5344337,Occasional User,Middle Value Trader,Unserious,1,0x35cb9f26d3cfe7bf384d6a84ceeeb18239a04dd7
3,Bad Trader,4.1420340732534005,Regular User,Low Value Trader,OG,5,0x2b5456514638d1e984f125bb0e645b6c5827e2ef
1,Bad Trader,3.8737700000000005e-06,Occasional User,Low Value Trader,Unserious,1,0xddc639b940894c91368ad19ef3aa90685e4e96e7
1,Bad Trader,8.090091176602886,Regular User,Low Value Trader,Unserious,2,0x39ae89ceef56b2584681a0552545a383ded63c58
2,Bad Trader,0.774754,Regular User,Low Value Trader,Just there,2,0x6efedb5dc2a6a363a603c27e878fe0efd71a2cd1
1,Bad Trader,505.3665074371243,Regular User,Middle Value Trader,Unserious,7,0xe4f95dab2795ec5245bf8a9393793608e07e8a45
1,Bad Trader,43.27955264499402,Occasional User,Low Value Trader,Unserious,1,0xb909daba165f234313fab008c6b0edda383be134
1,Bad Trader,90.4125261860534,Occasional User,Middle Value Trader,Unserious,1,0xb92f5180703e30751488f35672cc045bcac27507
1,Bad Trader,26.92778992558549,Regular User,Low Value Trader,Unserious,6,0x19116f5efa1d10cfce05777efa2705ce05c3b7ae
2,Bad Trader,61.30964500504268,Regular User,Low Value Trader,Just there,4,0x20afa91f742f08b39a18f3ec6ab8f1ccc945fb2a
1,Bad Trader,3.87377e-07,Occasional User,Low Value Trader,Unserious,1,0x43705fc1edf33639210f0aac0165c68440490db2
4,Bad Trader,0.0503590099999999,Regular User,Low Value Trader,OG,5,0xcefe7565c46822cc6753a960743213003444faa1
1,Bad Trader,104.99071286617038,Occasional User,Middle Value Trader,Unserious,1,0xca9123fd85543b8120a2629130a17f1ab46d0e1c
1,Bad Trader,1778.7897139499014,Occasional User,Middle Value Trader,Unserious,1,0x2e6661879e9c7f8a386b20886bd836905b4ceee0
1,Bad Trader,17.98076372133033,Occasional User,Low Value Trader,Unserious,1,0xde53e68a60988b8eaae4c0a3c838d82f04c0bc14
1,Bad Trader,14.69708338,Occasional User,Low Value Trader,Unserious,1,0x6d578037cd8cf563b1e7d90619bdc314a7793e08
1,Bad Trader,49.3862307899989,Occasional User,Low Value Trader,Unserious,1,0x9d1a7a658dceef1efb93b213cd8b58a2a6d13c1c
1,Bad Trader,42.61147,Occasional User,Low Value Trader,Unserious,1,0x90de0adb6bf2d9e3c84e1630eef45ede0aef1fd7
2,Bad Trader,0.0028859214531268,Regular User,Low Value Trader,Just there,2,0xf4e9369a5813e3b933187ed8aa5b2e56dc596afd
1,Bad Trader,55.2121077937,Occasional User,Low Value Trader,Unserious,1,0x43425da39879899a7190c8b124176916838080b9
1,Bad Trader,35.687564577904254,Regular User,Low Value Trader,Unserious,3,0x91ab79fcb814ab3edc4f3ae9fcba41388221da95
1,Bad Trader,114.8498428616,Occasional User,Middle Value Trader,Unserious,1,0x7c078f703ebe178b4ce5a3ce2f6803de1e0063b2
1,Bad Trader,8773.200562112801,Occasional User,Middle Value Trader,Unserious,1,0x1cd29e5bd67b3bbdc923d54af16b9ac74e870661
4,Bad Trader,0.6805489322130811,Regular User,Low Value Trader,OG,9,0xea6142a87107649563597f35e906b79fe17d1954
1,Bad Trader,28.66812011645132,Occasional User,Low Value Trader,Unserious,1,0x1d0787312939f484672fdc9435707fefe086a8dd
7,Bad Trader,1.0335835227909702,Frequent User,Low Value Trader,OG,19,0xaf05189956cb896f67290450a24573018298b1f3
1,Bad Trader,173.1514093851302,Regular User,Middle Value Trader,Unserious,2,0x8199884e90e8cd4741cf237269053da86bb58159
1,Bad Trader,1500.5092213434557,Occasional User,Middle Value Trader,Unserious,1,0xe3d12d7fb9be3ab3d785f188f2e1acd85dcee8b5
1,Bad Trader,2.231368821026117,Occasional User,Low Value Trader,Unserious,1,0x4ca6ca219046cbb7c15007e817a7dfa558f9d0c8
6,Bad Trader,43.61100482012111,Frequent User,Low Value Trader,OG,33,0x54185cce635190de250756074706844d18bc9bed
1,Bad Trader,1.71049413366,Occasional User,Low Value Trader,Unserious,1,0x2ebf6efd2d71b39cc78e1d8fd743f3ee2cd3c87e
1,Bad Trader,288.91351414,Occasional User,Middle Value Trader,Unserious,1,0xca9df76494d6394aced11063df4d43860590e348
2,Bad Trader,52.6952032116,Regular User,Low Value Trader,Just there,2,0xe9c73d03c9965a0491251468173a2fcd340e9178
3,Bad Trader,42.64607961781687,Regular User,Low Value Trader,OG,3,0x087f16068c14697474fd4f41c65d34c95b555686
3,Bad Trader,42.66069402706195,Regular User,Low Value Trader,OG,3,0x10a13f59b3eb8f42321ac71c090894264e7844ac
4,Bad Trader,35.25130700003495,Regular User,Low Value Trader,OG,8,0x9be77bfa4c12e75ae148c370142a07b9cf2feb8d
1,Bad Trader,942.5162817866036,Regular User,Middle Value Trader,Unserious,2,0x79718b3e65e254f3355c44713a70381ef3d916c5
1,Bad Trader,1.0870719945981144,Regular User,Low Value Trader,Unserious,2,0xbe2567bef3f8c7deac233e494672554a6d405101
1,Bad Trader,30.99016,Regular User,Low Value Trader,Unserious,3,0x4dc7af45bdf504940e5083af7c6f3b8bc9651979
1,Bad Trader,12011.871417735238,Occasional User,Middle Value Trader,Unserious,1,0xb7e74985a008b2b825c5dda8c32b273edb9dc999
